u_n
0
0.0195756
0.0391355
0.058664
0.0781454
0.0975643
0.116905
0.136154
0.155294
0.174313
0.193196
0.211929
0.230499
0.248894
0.2671
0.285107
0.302903
0.320478
0.337821
0.354924
0.371776
0.388371
0.4047
0.420757
0.436535
0.452029
0.467233
0.482143
0.496755
0.511066
0.525073
0.538774
0.552167
0.565251
0.578025
0.59049
0.602644
0.61449
0.626027
0.637258
0.648185
0.658808
0.669131
0.679157
0.688888
0.698327
0.707478
0.716344
0.72493
0.733238
0.741273
0.749039
0.75654
0.76378
0.770763
0.777495
0.783978
0.790218
0.796219
0.801984
0.807519
0.812826
0.817912
0.822779
0.827431
0.831872
0.836107
0.840139
0.84397
0.847606
0.851049
0.854302
0.857368
0.86025
0.862952
0.865475
0.867823
0.869996
0.871999
0.873832
0.875497
0.876997
0.878332
0.879504
0.880514
0.881364
0.882053
0.882583
0.882954
0.883166
0.88322
0.883116
0.882853
0.882431
0.881849
0.881106
0.880203
0.879137
0.877907
0.876512
0.87495
0.87322
0.871319
0.869245
0.866996
0.86457
0.861963
0.859174
0.856199
0.853034
0.849677
0.846124
0.842372
0.838417
0.834254
0.829881
0.825292
0.820484
0.815452
0.810192
0.804699
0.798969
0.792996
0.786777
0.780306
0.773578
0.766589
0.759333
0.751806
0.744003
0.73592
0.72755
0.718891
0.709936
0.700683
0.691126
0.681262
0.671086
0.660596
0.649787
0.638658
0.627204
0.615424
0.603315
0.590877
0.578108
0.565007
0.551574
0.53781
0.523715
0.509291
0.49454
0.479465
0.464069
0.448356
0.432331
0.416
0.399369
0.382445
0.365234
0.347747
0.329991
0.311977
0.293714
0.275215
0.256492
0.237556
0.218421
0.1991
0.179608
0.15996
0.140171
0.120257
0.100233
0.0801158
0.0599226
0.0396699
0.0193748
-0.000945661
-0.0212743
-0.0415939
-0.0618874
-0.0821378
-0.102328
-0.122442
-0.142464
-0.162376
-0.182164
-0.201813
-0.221307
-0.240633
-0.259776
-0.278724
-0.297464
-0.315984
-0.334272
-0.352319
-0.370113
-0.387645
-0.404907
-0.421891
-0.438589
-0.454996
-0.471103
-0.486908
-0.502404
-0.517589
-0.532458
-0.547009
-0.56124
-0.57515
-0.588738
-0.602003
-0.614947
-0.627569
-0.639871
-0.651854
-0.663522
-0.674875
-0.685919
-0.696655
-0.707088
-0.717221
-0.727059
-0.736606
-0.745867
-0.754848
-0.763553
-0.771987
-0.780156
-0.788066
-0.795722
-0.80313
-0.810296
-0.817226
-0.823924
-0.830399
-0.836654
-0.842697
-0.848532
-0.854167
-0.859605
-0.864854
-0.869918
-0.874803
-0.879515
-0.884058
-0.888439
-0.892662
-0.896732
-0.900655
-0.904434
-0.908075
-0.911583
-0.914961
-0.918215
-0.921348
-0.924364
-0.927269
-0.930064
-0.932755
-0.935345
-0.937838
-0.940236
-0.942544
-0.944765
-0.946901
-0.948957
-0.950934
-0.952836
-0.954665
-0.956425
-0.958117
-0.959744
-0.961309
-0.962814
-0.964261
-0.965652
-0.96699
-0.968276
-0.969512
-0.970701
-0.971844
-0.972943
-0.973999
-0.975014
-0.97599
-0.976928
-0.97783
-0.978696
-0.979529
-0.98033
-0.981099
-0.981839
-0.98255
-0.983233
-0.983889
-0.98452
-0.985126
-0.985709
-0.986269
-0.986807
-0.987324
-0.987821
-0.988298
-0.988757
-0.989198
-0.989621
-0.990028
-0.990419
-0.990795
-0.991156
-0.991503
-0.991837
-0.992157
-0.992465
-0.992761
-0.993045
-0.993318
-0.99358
-0.993832
-0.994074
-0.994307
-0.994531
-0.994745
-0.994952
-0.99515
-0.99534
-0.995523
-0.995699
-0.995868
-0.996031
-0.996186
-0.996336
-0.99648
-0.996619
-0.996751
-0.996879
-0.997002
-0.997119
-0.997233
-0.997341
-0.997446
-0.997546
-0.997643
-0.997735
-0.997824
-0.99791
-0.997992
-0.998071
-0.998147
-0.99822
-0.99829
-0.998357
-0.998421
-0.998483
-0.998543
-0.9986
-0.998655
-0.998708
-0.998759
-0.998808
-0.998855
-0.9989
-0.998943
-0.998984
-0.999024
-0.999063
-0.9991
-0.999135
-0.999169
-0.999202
-0.999233
-0.999263
-0.999292
-0.99932
-0.999347
-0.999372
-0.999397
-0.999421
-0.999444
-0.999465
-0.999486
-0.999507
-0.999526
-0.999545
-0.999563
-0.99958
-0.999596
-0.999612
-0.999627
-0.999642
-0.999656
-0.99967
-0.999683
-0.999695
-0.999707
-0.999719
-0.99973
-0.99974
-0.999751
-0.99976
-0.99977
-0.999779
-0.999787
-0.999796
-0.999804
-0.999812
-0.999819
-0.999826
-0.999833
-0.999839
-0.999846
-0.999852
-0.999858
-0.999863
-0.999869
-0.999874
-0.999879
-0.999884
-0.999888
-0.999892
-0.999897
-0.999901
-0.999905
-0.999908
-0.999912
-0.999915
-0.999919
-0.999922
-0.999925
-0.999928
-0.999931
-0.999933
-0.999936
-0.999939
-0.999941
-0.999943
-0.999946
-0.999948
-0.99995
-0.999952
-0.999954
-0.999955
-0.999957
-0.999959
-0.99996
-0.999962
-0.999963
-0.999965
-0.999966
-0.999967
-0.999969
-0.99997
-0.999971
-0.999972
-0.999973
-0.999974
-0.999975
-0.999976
-0.999977
-0.999978
-0.999979
-0.99998
-0.99998
-0.999981
-0.999982
-0.999982
-0.999983
-0.999984
-0.999984
-0.999985
-0.999985
-0.999986
-0.999986
-0.999987
-0.999987
-0.999988
-0.999988
-0.999989
-0.999989
-0.999989
-0.99999
-0.99999
-0.99999
-0.999991
-0.999991
-0.999991
-0.999991
-0.999992
-0.999992
-0.999992
-0.999992
-0.999992
-0.999993
-0.999993
-0.999993
-0.999993
-0.999993
-0.999993
-0.999993
-0.999993
-0.999993
-0.999993
-0.999994
-0.999994
-0.999994
-0.999994
-0.999994
-0.999994
-0.999994
-0.999994
-0.999994
-0.999994
-0.999994
-0.999993
-0.999993
-0.999993
-0.999993
-0.999993
-0.999993
-0.999993
-0.999993
-0.999993
-0.999992
-0.999992
-0.999992
-0.999992
-0.999992
-0.999991
-0.999991
-0.999991
-0.999991
-0.99999
-0.99999
-0.99999
-0.99999
-0.999989
-0.999989
-0.999988
-0.999988
-0.999988
-0.999987
-0.999987
-0.999986
-0.999986
-0.999985
-0.999985
-0.999984
-0.999984
-0.999983
-0.999982
-0.999982
-0.999981
-0.99998
-0.999979
-0.999979
-0.999978
-0.999977
-0.999976
-0.999975
-0.999974
-0.999973
-0.999972
-0.999971
-0.99997
-0.999968
-0.999967
-0.999966
-0.999964
-0.999963
-0.999962
-0.99996
-0.999958
-0.999957
-0.999955
-0.999953
-0.999951
-0.999949
-0.999947
-0.999945
-0.999943
-0.99994
-0.999938
-0.999935
-0.999933
-0.99993
-0.999927
-0.999924
-0.999921
-0.999918
-0.999915
-0.999911
-0.999907
-0.999904
-0.9999
-0.999896
-0.999891
-0.999887
-0.999882
-0.999878
-0.999873
-0.999867
-0.999862
-0.999856
-0.99985
-0.999844
-0.999838
-0.999831
-0.999824
-0.999817
-0.99981
-0.999802
-0.999794
-0.999785
-0.999777
-0.999767
-0.999758
-0.999748
-0.999738
-0.999727
-0.999716
-0.999704
-0.999692
-0.999679
-0.999666
-0.999653
-0.999638
-0.999624
-0.999608
-0.999592
-0.999576
-0.999558
-0.99954
-0.999521
-0.999502
-0.999481
-0.99946
-0.999438
-0.999415
-0.999391
-0.999366
-0.99934
-0.999313
-0.999285
-0.999256
-0.999225
-0.999194
-0.999161
-0.999126
-0.999091
-0.999053
-0.999015
-0.998974
-0.998932
-0.998889
-0.998843
-0.998796
-0.998747
-0.998696
-0.998642
-0.998587
-0.998529
-0.998469
-0.998406
-0.998341
-0.998273
-0.998202
-0.998129
-0.998052
-0.997973
-0.99789
-0.997803
-0.997714
-0.99762
-0.997523
-0.997422
-0.997316
-0.997206
-0.997092
-0.996973
-0.99685
-0.996721
-0.996587
-0.996448
-0.996302
-0.996151
-0.995994
-0.995831
-0.99566
-0.995483
-0.995299
-0.995107
-0.994907
-0.994699
-0.994482
-0.994257
-0.994023
-0.993779
-0.993525
-0.993261
-0.992986
-0.9927
-0.992402
-0.992093
-0.99177
-0.991435
-0.991086
-0.990722
-0.990345
-0.989951
-0.989542
-0.989116
-0.988673
-0.988212
-0.987733
-0.987234
-0.986715
-0.986175
-0.985613
-0.985028
-0.98442
-0.983787
-0.983129
-0.982445
-0.981733
-0.980992
-0.980222
-0.97942
-0.978587
-0.97772
-0.976819
-0.975881
-0.974906
-0.973892
-0.972838
-0.971742
-0.970602
-0.969417
-0.968185
-0.966904
-0.965572
-0.964188
-0.962749
-0.961254
-0.959699
-0.958084
-0.956405
-0.954661
-0.952849
-0.950965
-0.949009
-0.946977
-0.944866
-0.942673
-0.940396
-0.938031
-0.935576
-0.933026
-0.93038
-0.927632
